,tweet_id,text,tokenized_text
15785,1529492536825372680,Shoutout to @ThriiverLtd for inviting us to a super insightful webinar on neurodiversity and assistive technology this morning! ☕ #Neurodiversity #AssistiveTech https://t.co/M72AFiKnkR,shoutout to <user> for inviting us to a super insightful webinar on neurodiversity and assistive technology this morning ! ☕ <hashtag> neurodiversity </hashtag> <hashtag> assistive tech </hashtag> <url>
15789,1529491786800025604,"Let’s talk lube…⁠
⁠
Lube can be used for many reasons, including pleasure and reducing pain.⁠
⁠
@carolinedebarra discusses using lube for neurodiversity, pelvic pain, oral sex, and more. Including some really useful tips! 

Read on our Hub https://t.co/GSkwNEjDNq https://t.co/AiG1SAUtiu","let ’ s talk lube … ⁠ ⁠ lube can be used for many reasons , including pleasure and reducing pain . ⁠ ⁠ <user> discusses using lube for neurodiversity , pelvic pain , oral sex , and more . including some really useful tips ! read on our hub <url> <url>"
15790,1529491518167388162,Filming today for new Neurodiversity training 😎 https://t.co/A2D9YcB36t,filming today for new neurodiversity training 😎 <url>
15795,1529488429985177600,"I’m (virtually) attending this year’s #DevRelCon, and really enjoyed @wesley83’s talk on neurodiversity in the development environment and specifically in developer relations. Not only is inclusion important for its own sake, but will bring great new perspectives 🙌🏼","i ’ m ( virtually ) attending this year ’ s <hashtag> dev rel con </hashtag> , and really enjoyed <user> ’ s talk on neurodiversity in the development environment and specifically in developer relations . not only is inclusion important for its own sake , but will bring great new perspectives 🙌 🏼"
15796,1529488298309189633,"@wesley83 and loving the Q&amp;A and discussion between @wesley83 @SuzeShardlow and @matthewrevell too, really awesome, if you are interested in what #neurodiversity means for #DevRel, do watch the recording of Wesley's #devrelcon talk:  https://t.co/DSkno7j6KK #NDTalk","<user> and loving the q & a and discussion between <user> <user> and <user> too , really awesome , if you are interested in what <hashtag> neurodiversity </hashtag> means for <hashtag> dev rel </hashtag> , do watch the recording of wesley ' s <hashtag> dev rel con </hashtag> talk : <url> <hashtag> nd talk </hashtag>"
15805,1529484399472934916,"@Poetryman551 Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15806,1529484354719727616,"@dramafreeclub Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15807,1529484326693490688,"@dw_harvey Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15808,1529484286822387716,"@FBlogpreneur Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15809,1529484240546570240,"@IsmaelR77859620 Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15810,1529484197173383170,"@SkepticCoffee Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15811,1529484169147035648,"@PattiJeanWrites Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15812,1529484131800961026,"@ptac81 Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15813,1529484032576311298,"@RealSamimAktar Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15814,1529483980281618434,"@BrennanHarvey Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15815,1529483938875457537,"@_RaeRadford Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15816,1529483888409694209,"@RaelleLogan1 Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15817,1529483754498048003,"Interested in learning more about the benefits of bringing Neurodiversity to the workplace? Check out this TrainingToday article to help kick-start that conversation!
https://t.co/cQhFIt2UUq https://t.co/AryqEfIlIo",interested in learning more about the benefits of bringing neurodiversity to the workplace ? check out this trainingtoday article to help kick - start that conversation ! <url> <url>
15818,1529483754472972288,"@greggroc Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15819,1529483588349186050,"@KellyanneAird Hello! We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> hello ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15821,1529483254184742912,"@ascifiwriter Not an indie author but an indie press!
We're a bi-annual journal and weekly digital magazine for art &amp; writing about disability, chronic illness, &amp; neurodiversity. We also have very active FB and Discord groups for anyone who wants spoonie friends. 😊
https://t.co/Qjh2gjkBK9","<user> not an indie author but an indie press ! we are a bi - annual journal and weekly digital magazine for art & writing about disability , chronic illness , & neurodiversity . we also have very active fb and discord groups for anyone who wants spoonie friends . 😊 <url>"
15826,1529481868776718336,"To help address this, I am hosting a workshop: ""Using Humor to Reduce Educator Stress"" and had the opportunity to share this presentation at this year's CAAEYC Annual Conference &amp; Expo in Pasadena, California. 

#speaker #conference #specialeducation #neurodiversity #educator","to help address this , i am hosting a workshop : "" using humor to reduce educator stress "" and had the opportunity to share this presentation at this year ' s <allcaps> caaeyc </allcaps> annual conference & expo in pasadena , california . <hashtag> speaker </hashtag> <hashtag> conference </hashtag> <hashtag> special education </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> educator </hashtag>"
