,tweet_id,text,tokenized_text
10573,1288841357763780608,"Anyone familiar with dyslexia-friendly document formatting? What are your tips? What are your main dos and don’ts? 

The @BDAdyslexia formatting guide is very helpful but looking for people’s experiences! 

#dyslexia #neurodiversesquad #Neurodiversity",anyone familiar with dyslexia - friendly document formatting ? what are your tips ? what are your main dos and don ’ ts ? the <user> formatting guide is very helpful but looking for people ’ s experiences ! <hashtag> dyslexia </hashtag> <hashtag> neuro diverse squad </hashtag> <hashtag> neurodiversity </hashtag>
10576,1288840548988706816,"TODAY @ 2pm ET
Join @CyberWatchCtr for a look at the importance of neurodiversity programs in cybersecurity teams! 
Grab your spot here ⬇️⬇️ https://t.co/NVhbYy02T4 https://t.co/HjtNGLGYF9",<allcaps> today </allcaps> @ <time> et join <user> for a look at the importance of neurodiversity programs in cybersecurity teams ! grab your spot here ⬇️ ⬇️ <url> <url>
10578,1288838044162940930,#GCHQ is the biggest employer of autistic people in the UK according to the latest research on neurodiversity @CRESTadvocate https://t.co/t169FsiYTV #cybersecurity  #HR https://t.co/kBmUFukKo6,<hashtag> gchq </hashtag> is the biggest employer of autistic people in the uk according to the latest research on neurodiversity <user> <url> <hashtag> cybersecurity </hashtag> <hashtag> hr </hashtag> <url>
10585,1288834847159521280,"It was a pleasure to be interviewed by @thebluemaverick last night! We had a powerful and excellent conversation! Everyone, support his wonderful podcast! #Autism #BlackLivesMatter #Neurodiversity #LGBT https://t.co/hv9HIWPc8C","it was a pleasure to be interviewed by <user> last night ! we had a powerful and excellent conversation ! everyone , support his wonderful podcast ! <hashtag> autism </hashtag> <hashtag> black lives matter </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> lgbt </hashtag> <url>"
10589,1288831513463869440,"At 2 EST today, join in to hear our CFO @megan_roddie talk about neurodiversity in the cyber security industry! https://t.co/hPuHTQj26b","at <number> <allcaps> est </allcaps> today , join in to hear our <allcaps> cfo </allcaps> <user> talk about neurodiversity in the cyber security industry ! <url>"
10593,1288829588030750720,[PODCAST] Are you interested in #neurodiversity and #cybersecurity? Check out our podcast - Respect for the Indvidual https://t.co/opoMgZX3mn listen or download,[ <allcaps> podcast </allcaps> ] are you interested in <hashtag> neurodiversity </hashtag> and <hashtag> cybersecurity </hashtag> ? check out our podcast - respect for the indvidual <url> listen or download
10595,1288827273244794883,"Dr Chloe Farahar @Stigmaphrenia_1 &amp; Dr @ZaffieCox @KentPsychology kicking off our next @unikent webinar...

""Working with neurodiversity in mind: What can we learn from lockdown?""

Part of our #business #Covid19 recovery series #C19BusRecovery 

More at: https://t.co/36Ji4vXZ8c https://t.co/6HRxdTHQuC","dr chloe farahar <user> & dr <user> <user> kicking off our next <user> webinar . <repeated> "" working with neurodiversity in mind : what can we learn from lockdown ? "" part of our <hashtag> business </hashtag> <hashtag> covid 19 </hashtag> recovery series <hashtag> c 19 bus recovery </hashtag> more at : <url> <url>"
10596,1288827148619440129,@nastycermit I am technically neurodivergent because ADHD but it’s not something I normally choose to identify as. There’s a lot of stigma around neurodiversity and I’m just a college student trying to get opportunities.,<user> i am technically neurodivergent because <allcaps> adhd </allcaps> but it ’ s not something i normally choose to identify as . there ’ s a lot of stigma around neurodiversity and i ’ m just a college student trying to get opportunities .
10599,1288825680369721344,@ADHDdesigner I rather consider society disabled for not being more inclusive to #Neurodiversity and conducive for the healthy development of #aneurotypicals.,<user> i rather consider society disabled for not being more inclusive to <hashtag> neurodiversity </hashtag> and conducive for the healthy development of <hashtag> a neurotypicals </hashtag> .
10601,1288824675586514944,"Tests for children expire at 16 meaning you have to pay this for support even if you KNOW you are dyslexic/dyspraxic. Physical issues are classed as an emergency, even physical disability receive great state support than neurodiversity. It's a joke.","tests for children expire at <number> meaning you have to pay this for support even if you <allcaps> know </allcaps> you are dyslexic / dyspraxic . physical issues are classed as an emergency , even physical disability receive great state support than neurodiversity . it ' s a joke ."
10604,1288823172901539841,"This isn't just the case for ADHD. Other forms of neurodiversity are treated in a similar way. Tests for dyslexia/dyspraxia in adults aren't provided on the NHS and can cost £500. 1/

BBC News - ADHD assessment system 'broken' with five-year waiting times
https://t.co/BqAN8igf4H",this is not just the case for <allcaps> adhd </allcaps> . other forms of neurodiversity are treated in a similar way . tests for dyslexia / dyspraxia in adults are not provided on the <allcaps> nhs </allcaps> and can cost <money> . <number> / <allcaps> bbc </allcaps> news - <allcaps> adhd </allcaps> assessment system ' broken ' with five - year waiting times <url>
10605,1288816563462844416,"Neurodivergent Artists Network --&gt; ends tomorrow
Be part of an art collective that will challenge the exclusion of neurodivergent artists through the development of a manifesto for #neurodiversity in the visual arts and exhibition
https://t.co/vHb0ZXS4NN",neurodivergent artists network - - > ends tomorrow be part of an art collective that will challenge the exclusion of neurodivergent artists through the development of a manifesto for <hashtag> neurodiversity </hashtag> in the visual arts and exhibition <url>
10606,1288814894003949568,"We’ve just had our last #Neurodiversity workshop session with the amazing Rachel Morgan-Trimmer @SparkleClass! 

Thank you so much Rach for taking the time out to educate us all - it was great 👏🏻 https://t.co/MslygCfwqG",we ’ ve just had our last <hashtag> neurodiversity </hashtag> workshop session with the amazing rachel morgan - trimmer <user> ! thank you so much rach for taking the time out to educate us all - it was great 👏 🏻 <url>
10607,1288811719310159873,"In terms of starting an neurodiversity campaign of our rights and what we want changed for the better, asking for your input interms of advocacy for our rights as autistic, dyspraxics adhd etc. #OurNeuroRightsCount what what would be your ideas for making an effective campaign?","in terms of starting an neurodiversity campaign of our rights and what we want changed for the better , asking for your input interms of advocacy for our rights as autistic , dyspraxics adhd etc . <hashtag> our neuro rights count </hashtag> what what would be your ideas for making an effective campaign ?"
10613,1288807214053023745,"Webinar 11 Aug: FOUND IT! A CIC's journey. The 2nd in the #IntegrateConversation founders series welcomes Navedia Young from Neurodiversity Learning CIC to talk about her journey so far. Learn about setting up a CIC, impact and fit in the market place: https://t.co/J6QMLjbX88","webinar <date> : <allcaps> found it </allcaps> ! <allcaps> a cic </allcaps> ' s journey . the 2 nd in the <hashtag> integrate conversation </hashtag> founders series welcomes navedia young from neurodiversity learning <allcaps> cic </allcaps> to talk about her journey so far . learn about setting up a <allcaps> cic </allcaps> , impact and fit in the market place : <url>"
10614,1288807202971619329,@101Adhd I seem to clam up every time I’m supposed to explain my needs. I’m on anti-anxiety meds but feel like I need something to kickstart me alongside it. My executive functions &amp; memory are dreadful and seem to be getting worse. In my experience GPs don’t understand neurodiversity ☹️,<user> i seem to clam up every time i ’ m supposed to explain my needs . i ’ m on anti - anxiety meds but feel like i need something to kickstart me alongside it . my executive functions & memory are dreadful and seem to be getting worse . in my experience gps don ’ t understand neurodiversity ☹️
10615,1288806324730499072,The latest The Math Daily Digest! https://t.co/zYCYrLI1va Thanks to @RememberTheAPI #datatalk #neurodiversity,the latest the math daily digest ! <url> thanks to <user> <hashtag> data talk </hashtag> <hashtag> neurodiversity </hashtag>
10616,1288804043368722434,"Only by embracing differences, we can spark change! Through SAP's Autism at work program, we believe that creating a #diverse, #inclusive, and bias-free work culture is the key to being a successful company. @diginomica https://t.co/sB5urLTD0Z https://t.co/fsXKHABti8 https://t.co/KIFIOJ1qk0","only by embracing differences , we can spark change ! through <allcaps> sap </allcaps> ' s autism at work program , we believe that creating a <hashtag> diverse </hashtag> , <hashtag> inclusive </hashtag> , and bias - free work culture is the key to being a successful company . <user> <url> <url> <url>"
